Date,AAPL,AMD,AMZN,BAC,COST,CRM,CVX,DIS,GOOGL,GS,HD,INTC,JNJ,JPM,KO,META,MSFT,NFLX,NVDA,PFE,PG,SPY,TSLA,UNH,WMT,XOM
2025-12-30,272.57354736328125,215.33999633789062,232.52999877929688,54.9692497253418,863.2164916992188,265.2566223144531,150.83447265625,114.79000091552734,313.6292419433594,879.7898559570312,344.0498352050781,37.29999923706055,205.81585693359375,320.328369140625,69.59149169921875,665.3803100585938,486.3699035644531,93.77999877929688,187.52984619140625,24.179166793823242,141.96543884277344,685.138916015625,454.42999267578125,329.5976257324219,111.47803497314453,119.37861633300781
2025-12-31,271.3558349609375,214.16000366210938,230.82000732421875,54.69082260131836,859.9158325195312,264.2491149902344,150.9335174560547,113.7699966430664,312.7798156738281,874.3982543945312,341.81475830078125,36.900001525878906,205.85565185546875,319.1398010253906,69.43258666992188,659.5253295898438,482.5186767578125,93.76000213623047,186.4899139404297,24.09208869934082,141.2361602783203,680.062744140625,449.7200012207031,327.56341552734375,110.97004699707031,118.73727416992188
2026-01-02,270.5074462890625,223.47000122070312,226.5,55.6354866027832,852.0977783203125,252.98727416992188,154.3896942138672,111.8499984741211,314.9283142089844,909.5532836914062,343.5233459472656,39.380001068115234,206.2535400390625,322.36865234375,68.64797973632812,649.8535766601562,471.8630065917969,90.98999786376953,188.83978271484375,24.363004684448242,139.73814392089844,681.309326171875,438.07000732421875,333.8049011230469,112.3147201538086,121.01651000976562
2026-01-05,266.764404296875,221.0800018310547,233.05999755859375,56.57019805908203,873.278076171875,255.62069702148438,162.2626953125,114.06999969482422,316.3173522949219,943.4747314453125,341.8048095703125,39.369998931884766,203.22959899902344,330.8468322753906,67.47603607177734,658.2264404296875,471.773193359375,91.45999908447266,188.1098175048828,24.353328704833984,138.3386993408203,685.846923828125,451.6700134277344,339.38153076171875,112.26490783691406,123.69041442871094
2026-01-06,261.87347412109375,214.35000610351562,240.92999267578125,56.92817687988281,886.6004638671875,262.2441101074219,155.02349853515625,114.56999969482422,314.1188659667969,950.4678955078125,346.9703063964844,40.040000915527344,203.70706176757812,332.90625,67.37671661376953,660.0548706054688,477.4203186035156,90.6500015258789,187.22987365722656,24.60489273071289,137.88536071777344,689.92578125,432.9599914550781,346.2779235839844,113.88846588134766,119.43782806396484
2026-01-07,259.84722900390625,210.02000427246094,241.55999755859375,55.32722473144531,880.098876953125,265.4560852050781,153.6964874267578,112.91000366210938,321.7535095214844,936.0935668945312,346.7418212890625,42.630001068115234,206.39279174804688,325.3250732421875,67.07876586914062,648.1350708007812,482.3690185546875,90.7300033569336,189.09976196289062,24.459758758544922,136.0424041748047,687.701904296875,431.4100036621094,339.06402587890625,112.27487182617188,116.91191101074219
2026-01-08,258.55963134765625,204.67999267578125,246.2899932861328,55.864192962646484,912.73681640625,259.8800354003906,157.70724487304688,114.16999816894531,325.2110595703125,929.9359741210938,357.1720886230469,41.11000061035156,204.6619873046875,328.11083984375,68.89627075195312,645.50732421875,477.0212097167969,90.52999877929688,185.0299835205078,24.46943473815918,139.48190307617188,687.632080078125,435.79998779296875,344.1742858886719,112.62348937988281,121.2730484008789
2026-01-09,258.8890075683594,203.1699981689453,247.3800048828125,55.53604507446289,922.2799682617188,259.29150390625,160.53955078125,115.87999725341797,328.3388671875,934.064208984375,372.1519470214844,45.54999923706055,203.30918884277344,327.5138854980469,70.02848815917969,652.5013427734375,478.1885681152344,89.45999908447266,184.84999084472656,24.653270721435547,139.81698608398438,692.1796264648438,445.010009765625,341.3264465332031,114.07772827148438,122.95040893554688
2026-01-12,259.7673645019531,207.69000244140625,246.47000122070312,54.879756927490234,940.4288330078125,258.75286865234375,160.76730346679688,112.81999969482422,331.62652587890625,944.5789184570312,372.449951171875,44.060001373291016,208.6110076904297,322.8377990722656,70.0185546875,641.4207763671875,476.09332275390625,89.41000366210938,184.92999267578125,24.450084686279297,141.3839874267578,693.2666625976562,448.9599914550781,337.8832092285156,117.50414276123047,122.37812805175781
2026-01-13,260.5658874511719,220.97000122070312,242.60000610351562,54.2334098815918,939.281982421875,240.4586181640625,162.28248596191406,112.9800033569336,335.7336730957031,933.2386474609375,377.2180480957031,47.290000915527344,212.5202178955078,309.3169860839844,70.75350189208984,630.5501708984375,469.5981750488281,90.31999969482422,185.79994201660156,24.33397674560547,142.15269470214844,691.8804931640625,447.20001220703125,331.35394287109375,119.88469696044922,124.85469818115234
