ticker,earnings_date,eps_estimate,eps_actual,surprise_pct,event_trading_date,ret_day0,ret_day0_adj,ret_day1,ret_day1_adj,ret_day5,ret_day5_adj,ret_day10,ret_day10_adj,ret_day20,ret_day20_adj,category
GOOGL,2025-06-30,2.18615,2.31,5.6700002,2025-06-30,-1.2883006328344049,-1.7664111817471184,-0.22130555874230184,-0.1889475871248658,-1.0611159833084471,-1.4641361137923692,3.2741281808877254,2.5797767191203524,11.076437804911276,8.258594455749634,Beat
KO,2025-06-30,0.83708,0.87,3.9300002,2025-06-30,0.5971875657745818,0.11907701686186822,1.300361132464345,1.332719104081781,-0.7208546423376094,-1.1238747728215315,-1.9646610889107352,-2.659012550678108,-1.9364002727581875,-4.754243621919829,In-Line
META,2025-06-30,5.90298,7.14,20.959999,2025-06-30,0.6079322647659646,0.12982171585325109,-2.5566012376939895,-2.5242432660765535,-2.3601493733740098,-2.763169503857932,-3.752934324105206,-4.4472857858725785,-5.160622462552011,-7.978465811713653,Beat
DIS,2025-06-30,1.44649,1.61,11.3000005,2025-06-30,1.3650532309231522,0.8869426820104387,-0.41932476449060285,-0.3869667928731668,-1.7659890328921568,-2.169009163376079,-4.056127827531042,-4.750479289298415,-3.3061868550791296,-6.124030204240771,Beat
MSFT,2025-06-30,3.37669,3.65,8.09,2025-06-30,0.29640212750998707,-0.18170842140272647,-1.0775875634387755,-1.0452295918213395,-0.15882141023934038,-0.5618415407232624,1.6907627364749267,0.9964112747075538,3.0477888483019466,0.22994549914030493,Beat
CVX,2025-06-30,1.7402,1.77,1.71,2025-06-30,-0.4172687881062065,-0.89537933701892,1.6621294955290633,1.6944874671464993,7.018642888545346,6.6156227580614235,5.237792215164894,4.543440753397521,9.665472743747516,6.847629394585875,In-Line
NFLX,2025-06-30,0.70326,0.719,2.24,2025-06-30,1.210017207539571,0.7319066586268574,-3.39996412994259,-3.3676061583251538,-4.765778096521434,-5.168798227005356,-5.888893750565449,-6.583245212332822,-12.723928632714998,-15.54177198187664,In-Line
AAPL,2025-06-30,1.42572,1.57,10.12,2025-06-30,2.034008166750545,1.5558976178378314,1.2916258240941003,1.3239837957115363,2.3590206981496387,1.9560005676657166,1.9203625088181075,1.2260110470507346,2.973152616523045,0.15530926736140316,Beat
XOM,2025-06-30,1.56293,1.64,4.93,2025-06-30,-1.44449593033541,-1.9226064792481234,1.3358062127590387,1.3681641843764747,5.927636874073383,5.524616743589461,4.740263311122361,4.045911849354988,4.712417126929602,1.8945737777679605,In-Line
PFE,2025-06-30,0.5738,0.78,35.939997,2025-06-30,0.2066871793210412,-0.27142336959167235,3.3003337838055202,3.3326917554229563,5.693072620139339,5.290052489655417,1.5264112150146447,0.8320597532472718,1.9773211545052183,-0.8405221946564234,Beat
PG,2025-06-30,1.42116,1.48,4.14,2025-06-30,-0.33779686722864577,-0.8159074161413593,1.192582495133876,1.224940466751312,-0.8975553329881536,-1.3005754634720756,-4.167722986018163,-4.8620744477855355,-1.0287474868795554,-3.846590836041197,In-Line
UNH,2025-06-30,4.44587,4.08,-8.229999000000001,2025-06-30,0.9252436886292958,0.4471331397165823,4.5421106625322505,4.574468634149687,-1.3687103859278515,-1.7717305164117736,-6.494211042284038,-7.1885625040514105,-16.315669575194136,-19.133512924355777,Miss
BAC,2025-06-30,0.858,0.89,3.73,2025-06-30,0.4244427055015043,-0.053667843411209226,1.7540208055607298,1.7863787771781658,-0.3592559899489256,-0.7622761204328476,-2.472524590937708,-3.166876052705081,1.3313638075546308,-1.486479541607011,In-Line
AMZN,2025-06-30,1.33192,1.68,26.13,2025-06-30,-1.7510092291414314,-2.229119778054145,0.487719279454657,0.520077251072093,-0.013673722312013137,-0.4166938527959352,3.1724357232463474,2.4780842614789744,5.29650173185412,2.478658382692478,Beat
TSLA,2025-06-30,0.40391,0.4,-0.97,2025-06-30,-1.8446995428822777,-2.322810091794991,-5.335897504131726,-5.303539532514289,-6.2488213418991805,-6.6518414723831025,-2.1658392002446347,-2.8601906620120077,1.1144017201131007,-1.703441629048541,In-Line
NVDA,2025-07-31,1.00867,1.05,4.099999700000001,2025-07-31,-0.7809521101566741,-0.40582945748671717,-2.333162962246693,-0.694126010270546,1.6304144050026226,1.603517648038677,2.333162962246682,0.29702392646329123,1.2930813694540522,-1.3711388154616477,In-Line
HD,2025-07-31,4.69448,4.68,-0.31,2025-07-31,-1.2282260751647622,-0.8531034224948053,1.6734122108197136,3.3124491627958608,5.077417366731551,5.050520609767606,8.927648856478365,6.891509820694974,10.867723988477195,8.203503803561496,In-Line
CRM,2025-07-31,2.77924,2.91,4.7,2025-07-31,-2.44703782164043,-2.071915168970473,-2.938093252548213,-1.2990563005720657,-6.754920072622483,-6.781816829586429,-9.662058822585795,-11.698197858369186,-1.4709805400152653,-4.135200724930965,In-Line
WMT,2025-07-31,0.73887,0.68,-7.969999999999999,2025-07-31,0.3996371535870402,0.7747598062569971,0.5205107556937927,2.15954770766994,5.245968263699496,5.219071506735551,2.929164619967173,0.893025584183782,-1.6794504250643993,-4.3436706099801,Miss
COST,2025-08-31,5.80441,5.87,1.13,2025-09-02,-0.4770264478563324,0.26400310773109226,1.1674172735580246,0.6254613022172562,4.306464629463358,2.735249918993632,1.4113403022331772,-1.6701774744302789,-1.404961650724501,-5.74015758318025,In-Line
INTC,2025-09-30,0.00714,0.23,200.0,2025-09-30,-2.697216698151561,-3.0739033740627586,7.123694318920748,6.782937376327447,10.789862933546601,10.348542979989507,6.199707536079591,6.792645992972712,23.785394109402347,20.651106554660046,Beat
UNH,2025-09-30,2.80806,2.92,3.99,2025-09-30,0.0347665599511382,-0.34192011596005933,0.8688170924598282,0.5280601498665272,5.317121152887427,4.875801199330332,4.236898925085986,4.829837381979107,6.527663702911979,3.39337614816968,In-Line
JPM,2025-09-30,4.87467,5.07,4.01,2025-09-30,-0.08236504387522103,-0.45905171978641857,-1.496376749356454,-1.837133691949755,-1.9795488175663234,-2.420868771123419,-3.766718117725587,-3.1737796608324653,-2.7218182755142872,-5.8561058302565865,In-Line
PG,2025-09-30,1.89677,1.99,4.9200002,2025-09-30,0.07815358499614344,-0.2985330909150541,-0.3058963225977429,-0.6466532651910439,-0.7224169969821337,-1.1637369505392292,-2.9222200811712007,-2.329281624278079,-0.7949691998141439,-3.9292567545564427,In-Line
KO,2025-09-30,0.77857,0.82,5.3200003,2025-09-30,0.42398190167156624,0.04729522576036871,0.6936101179547682,0.3528531753614672,0.7086921488056452,0.2673721952485497,1.7943417539200368,2.3872802108131586,5.790123451029938,2.6558358962876394,Beat
META,2025-09-30,6.70696,1.05,-84.33999399999999,2025-09-30,-1.2133528187355913,-1.5900394946467888,-2.320314565644066,-2.661071508237367,-2.9004015320689525,-3.341721485626048,-3.503623712037107,-2.9106852551439855,2.323053495207117,-0.8112340595351819,Miss
MSFT,2025-09-30,3.66355,4.13,12.73,2025-09-30,0.6510017339799168,0.27431505806871925,0.3398079103759999,-0.0009490322173011378,1.1642003367431597,0.7228803831860642,-0.8456444724386669,-0.25270601554554517,4.65682501294824,1.5225374582059414,Beat
PFE,2025-09-30,0.63307,0.87,37.43,2025-09-30,6.834378525520757,6.457691849609559,6.789637084767985,6.448880142174684,3.100477304158167,2.6591573506010713,-3.7676528769176265,-3.1747144200245048,-3.846145973225412,-6.980433527967711,Beat
XOM,2025-09-30,1.82466,1.88,3.0299999,2025-09-30,-1.2869945547446249,-1.6636812306558224,-0.6740591148653774,-1.0148160574586784,1.3392493949545559,0.8979294413974603,-0.4079802356425577,0.18495822125056405,2.0221704266283336,-1.1121171281139652,In-Line
TSLA,2025-09-30,0.55885,0.5,-10.5299994,2025-09-30,0.34069849388267404,-0.0359881820285235,3.3144428390707636,2.9736858964774626,-2.615129711029307,-3.0564496645864025,-3.4808443388733012,-2.8879058819801795,3.5595400541496014,0.4252524994073026,Miss
NFLX,2025-09-30,0.69707,0.587,-15.79,2025-09-30,-0.6208507526597296,-0.9975374285709271,-2.337105055438027,-2.677861998031328,-0.6555862731477458,-1.0969062267048413,1.370404526168345,1.9633429830614668,-8.04223670341323,-11.17652425815553,Miss
JNJ,2025-09-30,2.75894,2.8,1.49,2025-09-30,2.0922807702298263,1.7155940943186287,0.33977553384705317,-0.0009814087462478582,1.8714254612271164,1.4301055076700209,2.9284919489491745,3.5214304058422963,0.8143672990921447,-2.319920255650154,In-Line
CVX,2025-09-30,1.70678,1.85,8.3900005,2025-09-30,-0.518905517575563,-0.8955921934867606,-0.45720076149962097,-0.797957704092922,-0.24469320544687756,-0.6860131590039731,-1.8674599372439982,-1.2745214803508764,-0.7469719353778825,-3.8812594901201813,Beat
AAPL,2025-09-30,1.76993,1.85,4.52,2025-09-30,0.0786057374971394,-0.29808093841405814,0.32203038937570483,-0.018726553217596198,0.7265469997485008,0.28522704619140526,-2.694107187016137,-2.1011687301230153,5.6434673418926495,2.5091797871503507,In-Line
GS,2025-09-30,11.08738,12.25,10.4899995,2025-09-30,-0.9662774810487273,-1.3429641569599249,-1.3612010469943425,-1.7019579895876435,-0.8413275504226991,-1.2826475039797947,-3.2134023328570183,-2.6204638759638965,-0.5349256856237217,-3.6692132403660205,Beat
DIS,2025-09-30,1.02382,1.11,8.42,2025-09-30,-0.24394146448794007,-0.6206281403991376,-1.3537166649024046,-1.6944736074957056,-1.720527010134787,-2.1618469636918825,-2.9083002311817596,-2.315361774288638,-2.4890845747395085,-5.623372129481807,Beat
AMD,2025-09-30,1.171,1.2,2.48,2025-09-30,0.2664803384697434,-0.11020633744145414,1.372149893582697,1.031392950989396,30.731196788401526,30.28987683484443,34.79819852157902,35.39113697847214,59.472167916666386,56.337880361924086,In-Line
BAC,2025-09-30,0.9461,1.06,12.04,2025-09-30,-1.5833585840027808,-1.9600452599139784,-1.763909782753803,-2.104666725347104,-2.519878592920477,-2.9611985464775725,-2.907538998129977,-2.3146005412368553,2.481092370707483,-0.653195184034816,Beat
GOOGL,2025-09-30,2.26199,2.87,26.88,2025-09-30,-0.3892598978159967,-0.7659465737271942,0.7404312255769652,0.39967428298366414,1.0941919730929728,0.6528720195358773,0.9666761951524494,1.5596146520455711,10.02468355496491,6.89039600022261,Beat
AMZN,2025-09-30,1.55757,1.95,25.2,2025-09-30,-1.1702709034319914,-1.546957579343189,0.48276063361811783,0.1420036910248168,1.006508804189643,0.5651888506325475,-1.4482888502502456,-0.8553503933571238,4.408613359240676,1.2743258044983774,Beat
CRM,2025-10-31,2.8622,3.25,13.55,2025-10-31,1.4650392512268295,1.1370111901552793,0.35712646694383565,0.1694577581473844,-7.883717673694502,-6.257750508923843,-6.432165505035825,-4.946961121365501,-10.590996115606877,-10.328558710091452,Beat
NVDA,2025-10-31,1.25647,1.3,3.46,2025-10-31,-0.19714724306379994,-0.5251753041353502,2.16800483053341,1.9803361217369586,-7.081830574406611,-5.455863409635953,-6.084259406637827,-4.5990550229675025,-11.146228240894818,-10.883790835379392,In-Line
HD,2025-10-31,3.83395,3.74,-2.4500001,2025-10-31,0.010541662213214842,-0.3174863988583354,-0.3266674801517544,-0.5143361889482057,-2.2339940428780514,-0.6080268781073928,-4.539108295446271,-3.0539039117759463,-5.8642282532710315,-5.6017908477556055,In-Line
WMT,2025-10-31,0.60128,0.62,3.11,2025-10-31,-1.0271013180297661,-1.3551293791013164,0.40521529025103753,0.21754658145458627,1.393554332362723,3.0195214971333817,1.2848430304684522,2.7700474141387765,10.229300362249628,10.491737767765054,In-Line
COST,2025-11-30,4.27711,4.5,5.21,2025-12-01,-0.1784247543577755,0.2781168058973438,1.1042214166496755,0.9190004892384751,-2.6799336463092738,-3.173850103883913,-5.63621124613981,-5.703822704662353,-5.07806679773104,-6.367268337355747,Beat
TSLA,2025-12-31,0.45061,0.5,10.96,2025-12-31,-1.0364613980130888,-0.2955646606740192,-2.5904993918131614,-2.773803365158345,-3.0952622498333304,-4.20829718708241,-2.4793191021567407,-3.9926897735928057,-4.293782243658151,-5.767555523280721,Beat
PG,2025-12-31,1.85685,1.88,1.25,2025-12-31,-0.5137014828382247,0.22719525450084488,-1.0606464764192691,-1.2439504497644527,-1.2420737003126514,-2.3551086375617314,0.9210729454552702,-0.5922977259807949,6.655201736636562,5.181428457013992,In-Line
AMD,2025-12-31,1.31917,1.53,15.98,2025-12-31,-0.5479672591476081,0.19292947819146145,4.347215819664729,4.163911846319546,-4.4266019911379795,-5.5396369283870595,6.425100052083388,4.911729380647323,10.538845573162892,9.065072293540322,Beat
PFE,2025-12-31,0.56808,0.66,16.18,2025-12-31,-0.3601368699961305,0.3807598673429391,1.124501858217175,0.9411978848719915,1.5662653559327389,0.4532304186836589,3.975903147074078,2.462532475638013,7.963444149733134,6.489670870110564,Beat
BAC,2025-12-31,0.95866,0.98,2.23,2025-12-31,-0.5065143246717363,0.23438241266733328,1.727280659775765,1.5439766864305815,2.145461167921492,1.032426230672412,-4.381813856035954,-5.895184527472019,-3.2727224789844134,-4.746495758606983,In-Line
UNH,2025-12-31,2.10607,2.11,0.19,2025-12-31,-0.6171798721419042,0.1237168651971654,1.9054281704979026,1.722124197152719,5.071039552627177,3.958004615378097,2.6809276814727,1.167557010036635,-13.080488015295522,-14.554261294918092,In-Line
AAPL,2025-12-31,2.6708,2.84,6.34,2025-12-31,-0.4467463604312272,0.2941503769078424,-0.312648029845064,-0.49595200319024757,-4.715654489288323,-5.828689426537403,-5.020958664331632,-6.534329335767697,-4.553797279017447,-6.027570558640017,Beat
MSFT,2025-12-31,3.91702,4.14,5.6900002,2025-12-31,-0.7918308222643278,-0.050934084925258194,-2.2083435687120456,-2.391647542057229,-1.1393273060339881,-2.252362243283068,-5.57462153975683,-7.087992211192895,-11.027253387667912,-12.501026667290482,Beat
AMZN,2025-12-31,1.95962,1.95,-0.49,2025-12-31,-0.7353853111663033,0.005511426172766232,-1.8715913643268745,-2.054895337672058,6.702185889884449,5.589150952635369,3.188625386890487,1.6752547154544217,3.6738564502459825,2.2000831706234125,In-Line
NFLX,2025-12-31,0.55208,0.56,1.43,2025-12-31,-0.021322929544342895,0.7195738077947267,-2.954356025329685,-3.1376599986748688,-3.444969372164164,-4.558004309413244,-6.0900159496329875,-7.603386621069053,-10.953502600756071,-12.427275880378641,In-Line
JPM,2025-12-31,4.81831,4.63,-3.9100002,2025-12-31,-0.371046785029705,0.36984995230936457,1.0117357057894738,0.8284317324442902,2.81100595711834,1.69797101986926,-3.5891597409838827,-5.102530412419948,-4.639747673767136,-6.113520953389706,In-Line
CVX,2025-12-31,1.44481,1.52,5.1999997,2025-12-31,0.06566456464525139,0.806561301984321,2.289866966638998,2.1065629932938146,4.48788813191503,3.37485319466595,9.021714328925645,7.50834365748958,16.0684962431175,14.594722963494931,Beat
XOM,2025-12-31,1.69102,1.71,1.12,2025-12-31,-0.5372337046501641,0.2036630326889055,1.9195622063733708,1.7362582330281873,2.135617689292868,1.022582752043788,7.304313810356411,5.790943138920346,17.500410585735573,16.026637306113003,In-Line
DIS,2025-12-31,1.5758,1.63,3.44,2025-12-31,-0.8885828594178191,-0.14768612207874954,-1.6876138046913791,-1.8709177780365627,0.351587885806004,-0.761447051443076,-0.3164217206461317,-1.8297923920821968,-0.8525917376545178,-2.3263650172770878,In-Line
GOOGL,2025-12-31,2.63521,2.82,7.01,2025-12-31,-0.27083771406897217,0.4700590232700974,0.6869044700111848,0.5036004966660013,3.9744392935661343,2.8614043563170544,6.319487950681668,4.806117279245603,7.987223159262968,6.513449879640398,Beat
KO,2025-12-31,0.56479,0.58,2.69,2025-12-31,-0.22833973725362444,0.5125570000854451,-1.1300269386818607,-1.3133309120270442,-0.7724268152623504,-1.8854617525114303,0.8153357533754679,-0.6980349180605971,7.009001976558205,5.535228696935635,In-Line
JNJ,2025-12-31,2.46271,2.46,-0.11,2025-12-31,0.01933520695047708,0.7602319442895467,0.19328504221642895,0.009981068871245391,-0.5798551266492868,-1.6928900638983668,6.098092677790934,4.584722006354869,9.809126944006042,8.335353664383472,In-Line
GS,2025-12-31,11.65403,14.01,20.22,2025-12-31,-0.6128283391759526,0.128068398163117,4.020482557026339,3.8371785836811556,6.351535978879452,5.238501041630372,11.019338703981774,9.50596803254571,6.417520251964581,4.943746972342011,Beat
META,2025-12-31,8.22253,8.88,8.0,2025-12-31,-0.8799449548235638,-0.13904821748449425,-1.466471793540114,-1.6497757668852975,-2.1254688398111288,-3.2385037770602088,-5.952221534208501,-7.465592205644566,8.54580602782078,7.072032748198209,Beat
INTC,2025-12-31,0.08264,0.15,81.51,2025-12-31,-1.072379944673596,-0.3314832073345264,6.720865690200695,6.537561716855511,11.409211139246377,10.296176201997298,30.948503243112825,29.43513257167676,25.934957450103457,24.461184170480887,Beat
WMT,2026-01-31,0.727,0.74,1.79,2026-02-02,4.1295977543373885,3.6324615412438366,2.942121296108269,3.787660939178328,3.9980726794220045,4.208016454446062,3.861031394345682,5.667163917580309,3.1033405264160985,5.271838381566074,In-Line
CRM,2026-01-31,3.05166,3.81,24.85,2026-02-02,-0.6971573854540836,-1.1942935985476355,-6.845017664311259,-5.9994780212412,-7.95977005447358,-7.749826279449523,-12.58005031065197,-10.773917787417343,-7.001557269019909,-4.8330594138699325,Beat
HD,2026-01-31,2.5232,2.72,7.8,2026-02-02,0.9423649396250067,0.44522872653145473,0.7881084989782794,1.6336481420483384,0.7616621776981525,0.9716059527222098,1.3011752566430612,3.1073077798776882,-2.962020482696126,-0.7935226275461504,Beat
NVDA,2026-01-31,1.53812,1.62,5.3200003,2026-02-02,-2.8880854608678286,-3.3852216739613805,-2.8392945801114844,-1.9937549370414254,2.3867184709243094,2.596662245948367,-0.3448108883979617,1.4613216348366653,-2.9955327747924754,-0.8270349196424998,Beat
COST,2026-02-28,4.54467,4.58,0.7799999999999999,2026-03-02,-0.7934370326329376,-0.8502949108660673,0.49861696438753267,1.3800508126670996,0.2522983187609462,1.433856411112433,-0.10272115357830014,2.425031355511742,-0.6172900084782107,7.0583614525710825,In-Line
AAPL,2026-03-31,1.94275,2.01,3.46,2026-03-31,2.9031290418426225,-0.003663528048858389,0.7250134515282669,-0.028432926760735278,2.013477585791157,-1.933685721114009,4.980498669109634,-2.6462771001389385,6.454163913724642,-2.9624470444664652,In-Line
INTC,2026-03-31,0.01313,0.29,200.0,2026-03-31,7.137660935729806,4.230868365838325,8.837520092424068,8.084073714135066,33.58259536850987,29.635432061604703,47.15613158760297,39.5293558183544,114.7065436362717,105.28993267808059,Beat
UNH,2026-03-31,6.60176,7.23,9.52,2026-03-31,3.3614681636937593,0.4546755938022784,1.2528233468780403,0.49937696858903813,13.07883333729949,9.131670030394323,16.06119666035579,8.434420891107218,37.011713386264745,27.595102428073638,Beat
GOOGL,2026-03-31,2.66714,5.11,91.59,2026-03-31,5.140766931844154,2.233974361952673,3.4184229980878333,2.664976619798831,10.34914801025517,6.401984703350005,17.23466336742312,9.607887598174548,21.69286598011666,12.276255021925554,Beat
AMD,2026-03-31,1.29468,1.37,5.82,2026-03-31,3.769638666974573,0.862846097083092,3.332848784442355,2.5794024061533527,13.955668126914,10.008504820008834,26.883942589807308,19.257166820558737,65.71302044376277,56.296409485571665,Beat
TSLA,2026-03-31,0.34999,0.41,17.150000000000002,2026-03-31,4.635780589195071,1.72898801930359,2.5581734406523227,1.8047270623633205,-7.666442501681237,-11.613605808586403,5.433762530472452,-2.1930132387761203,0.2824445979740853,-9.134166360217023,Beat
META,2026-03-31,6.65872,10.44,56.79,2026-03-31,6.665050836078534,3.7582582661870534,1.240972423285469,0.4875260449964669,7.04210191451089,3.094938607605724,17.382415073196732,9.75563930394816,16.95243902725241,7.535828069061303,Beat
PG,2026-03-31,1.55547,1.59,2.22,2026-03-31,-0.19347774033976473,-3.1002703102312457,-0.24231334203912436,-0.9957597203281265,0.31846865971856264,-3.6286946471866033,-0.7338690424429362,-8.36064481169151,2.162044679276476,-7.2545662789146315,In-Line
AMZN,2026-03-31,1.65303,2.78,68.17999999999999,2026-03-31,3.642700888472361,0.7359083185808801,1.1043371606930474,0.35089078240404525,6.232292438309295,2.285129131404129,19.31626969907281,11.689493929824236,26.297595980653178,16.88098502246207,Beat
JPM,2026-03-31,5.51098,5.94,7.7800006,2026-03-31,3.6614158333540425,0.7546232634625616,0.4147464284507629,-0.33869994983823926,5.230524519611968,1.2833612127068017,4.533472312073172,-3.0933034571754003,5.667888361531581,-3.748722596659526,Beat
PFE,2026-03-31,0.72166,0.75,3.9300002,2026-03-31,1.1163124392980173,-1.7904801305934637,1.6737829699092321,0.92033659162023,-2.1723695484225147,-6.11953285532768,-3.169515086749297,-10.79629085599787,-6.481480522498851,-15.898091480689958,In-Line
DIS,2026-03-31,1.49547,1.57,4.9799999999999995,2026-03-31,2.18405170192848,-0.722740867963001,0.1867610607027892,-0.566685317586213,2.905170296275905,-1.0419930106292608,6.910151330050174,-0.7166244391983989,5.1047996872249035,-4.311811270966204,In-Line
BAC,2026-03-31,1.02044,1.11,8.7799996,2026-03-31,3.2182944579628447,0.3115018880713638,1.0666676056690694,0.3132212273800672,6.420515011518435,2.473351704613269,11.425640399639425,3.7988646303908524,8.47179706280048,-0.9448138953906273,Beat
KO,2026-03-31,0.81227,0.86,5.88,2026-03-31,-0.2884405414859681,-3.195233111377449,0.039446125040210056,-0.7140002532487921,1.6305033714799633,-2.3166599354252027,-0.9730512340156428,-8.599827003264215,3.7080862349275545,-5.708524723263553,Beat
NFLX,2026-03-31,1.24746,1.23,-1.39999995,2026-03-31,3.4204584956675665,0.5136659257760856,-0.6240233641177984,-1.3774697424068005,3.3697325141461176,-0.5774307927590483,12.022878185272168,4.396102416023595,-4.191366318608103,-13.607977276799211,In-Line
GS,2026-03-31,16.39241,17.55,7.06,2026-03-31,4.753592844103838,1.8468002742123568,1.6808747032978077,0.9274283250088056,7.0639145209116405,3.1167512140064746,6.323951892761559,-1.3028238764870137,7.046180928813128,-2.370430029377979,Beat
CVX,2026-03-31,0.96868,1.41,45.560002,2026-03-31,-1.8081783949428498,-4.714970964834331,-4.586752302720254,-5.340198681009256,-6.771384688317294,-10.71854799522246,-10.628318454845886,-18.255094224094456,-7.095211749076191,-16.5118227072673,Beat
MSFT,2026-03-31,4.05827,4.27,5.2199997,2026-03-31,3.1229168262500107,0.21612425635852972,-0.21612185793732364,-0.9695682362263258,1.12380068445046,-2.823362622454706,11.089495719237297,3.462719949988724,14.666227964989487,5.249617006798379,Beat
JNJ,2026-03-31,2.67727,2.7,0.8500000000000001,2026-03-31,0.8041555957229551,-2.102636974168526,-0.13091446613590074,-0.8843608444249029,-1.2845685478182434,-5.231731854723409,-2.360499187870868,-9.98727495711944,-6.991489186385202,-16.40810014457631,In-Line
XOM,2026-03-31,1.00743,1.16,15.14,2026-03-31,-1.0555741608490044,-3.9623667307404853,-5.233994797841845,-5.987441176130847,-7.9217282190187195,-11.868891525923885,-12.17140392170214,-19.79817969095071,-8.835320346711539,-18.251931304902648,Beat
