n_trades,n_long_trades,n_short_trades,total_return_pct,gross_total_return_pct,cagr_pct,ann_vol_pct,sharpe,sortino,max_drawdown_pct,max_drawdown_peak,max_drawdown_trough,hit_rate_pct,avg_win_pct,avg_loss_pct,profit_factor,ann_turnover_x,exposure_pct,avg_positions,round_trip_cost_bps,benchmark_total_return_pct,benchmark_ann_vol_pct,benchmark_sharpe,benchmark_max_drawdown_pct,benchmark_cagr_pct,years,entry_timing
6339.0,3175.0,3164.0,81.34053156724228,128.25888398867812,4.137756321631358,10.470263740647871,0.2838616253500125,0.3676072846122681,-27.82787018587898,2018-09-14,2020-01-27,52.42151758952516,6.407226492552754,-6.084812527527403,1.1601706600644617,54.57455322357895,100.0,36.09517353579176,5.0,657.9114469372963,16.53489764729614,0.8202991755404596,-33.7172588260456,14.793701891130695,14.680355920602327,next_open
6339.0,3175.0,3164.0,27.074593632837175,59.97357865591879,1.6455329848660716,9.991367159841188,0.04944231273074292,0.06310031562500697,-26.571678022743185,2018-10-01,2020-02-20,52.01135825840038,5.931291227434559,-5.734866591492694,1.120948516176467,54.59377734862827,100.0,36.09517353579176,5.0,657.9114469372963,16.53489764729614,0.8202991755404596,-33.7172588260456,14.793701891130695,14.680355920602327,next_close
